,id,has_online_delivery,has_table_booking,is_delivering_now,switch_to_order_menu,cuisines,average_cost_for_two,price_range,votes,aggregate_rating,currency
4590,7167,0,0,0,0,2,500,2,159,3.2,Rs.
4591,4726,1,0,0,0,2,450,1,112,2.1,Rs.
4592,18254534,1,1,0,0,3,850,2,99,3.5,Rs.
4593,18432219,1,0,0,0,2,650,2,75,3.8,Rs.
4594,18286490,1,0,0,0,4,500,2,99,3.7,Rs.
4595,998,1,1,0,0,3,1500,3,104,3.5,Rs.
4596,18433900,0,1,0,0,2,1600,3,40,4.0,Rs.
4597,731,1,0,0,0,2,300,1,109,2.4,Rs.
4598,5797,0,0,0,0,1,250,1,84,3.7,Rs.
4599,18168168,1,1,0,0,2,1000,3,75,3.3,Rs.
4600,18466978,0,1,0,0,2,2100,4,22,3.5,Rs.
4601,651,0,0,0,0,1,750,2,70,2.6,Rs.
4602,9980,1,0,0,0,2,350,1,78,2.8,Rs.
4603,17953916,1,0,0,0,1,300,1,70,3.3,Rs.
4604,311737,0,0,0,0,1,400,1,48,3.7,Rs.
4605,308766,0,0,0,0,2,250,1,76,3.6,Rs.
4606,732,1,0,0,0,1,300,1,67,3.0,Rs.
4607,18025105,1,0,0,0,1,500,2,51,4.0,Rs.
4608,18237320,0,1,0,0,2,2000,4,58,3.4,Rs.
4609,305166,0,0,0,0,1,200,1,66,3.6,Rs.
4610,702,1,0,0,0,1,300,1,56,3.6,Rs.
4611,18434596,1,0,0,0,2,400,1,24,3.5,Rs.
4612,18469938,0,1,0,0,3,2700,4,9,3.0,Rs.
4613,7589,0,0,0,0,2,200,1,36,3.4,Rs.
4614,18255193,0,0,0,0,2,600,2,38,3.6,Rs.
4615,18382372,1,0,0,0,1,300,1,27,3.5,Rs.
4616,309520,0,0,0,0,2,400,1,19,3.3,Rs.
4617,1934,0,0,0,0,3,250,1,26,3.1,Rs.
4618,5732,1,1,0,0,4,1900,3,1756,3.9,Rs.
4619,304296,0,0,0,0,4,1200,3,1363,3.3,Rs.
4620,18418258,0,1,0,0,4,1200,3,93,3.9,Rs.
4621,313200,0,1,0,0,2,1600,3,637,3.8,Rs.
4622,313269,1,1,0,0,2,900,2,647,4.1,Rs.
4623,18208924,1,1,0,0,1,1300,3,541,4.4,Rs.
4624,307330,0,0,0,0,2,2400,4,884,3.5,Rs.
4625,8369,1,1,0,0,3,1900,3,763,3.4,Rs.
4626,301001,0,1,0,0,3,1600,3,704,3.3,Rs.
4627,306581,0,1,0,0,2,2300,4,622,3.7,Rs.
4628,18408040,0,1,0,0,4,2200,4,278,4.2,Rs.
4629,313304,1,0,1,0,2,400,1,454,3.9,Rs.
4630,308463,0,1,0,0,2,1800,3,567,3.8,Rs.
4631,18138443,1,1,0,0,2,1800,3,420,4.2,Rs.
4632,301574,1,0,0,0,2,1200,3,552,3.9,Rs.
4633,306334,1,0,0,0,2,800,2,489,3.7,Rs.
4634,312437,0,1,0,0,4,1200,3,379,3.7,Rs.
4635,3392,0,0,0,0,1,200,1,542,4.2,Rs.
4636,304027,1,1,0,0,5,1200,3,384,3.5,Rs.
4637,18082196,1,0,0,0,1,350,1,491,3.4,Rs.
4638,7713,1,1,0,0,4,2000,4,1821,4.1,Rs.
4639,312476,0,0,0,0,2,1300,3,1636,4.4,Rs.
4640,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
4641,306407,0,1,0,0,3,700,2,1526,4.2,Rs.
4642,18357911,0,1,0,0,3,2000,4,501,4.1,Rs.
4643,18398618,1,1,0,0,3,800,2,303,3.9,Rs.
4644,3719,1,1,0,0,2,2500,4,984,3.7,Rs.
4645,306198,0,1,0,0,2,2500,4,609,4.4,Rs.
4646,18429166,0,1,0,0,5,1200,3,146,4.4,Rs.
4647,312603,0,0,0,0,4,2200,4,2589,3.9,Rs.
4648,55,1,1,0,0,2,1100,3,2639,3.9,Rs.
4649,2742,0,0,0,0,1,6500,4,2826,4.4,Rs.
4650,310776,1,1,0,0,6,1400,3,826,4.1,Rs.
4651,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
4652,309339,0,1,0,0,5,1500,3,1317,3.8,Rs.
4653,6144,1,1,0,0,3,700,2,1384,4.1,Rs.
4654,3192,0,0,0,0,4,1500,3,2777,4.4,Rs.
4655,301700,0,0,0,0,3,600,2,3986,4.3,Rs.
4656,301489,0,0,0,0,2,1600,3,3164,4.1,Rs.
4657,3077,0,0,0,0,4,1500,3,2514,4.1,Rs.
4658,16604370,0,0,0,0,3,20,2,351,3.7,$
4659,16643459,0,0,0,0,2,25,2,6,3.0,$
4660,18185059,0,0,0,0,4,800,3,29,3.6,P
4661,18385186,1,0,0,0,2,600,2,317,4.4,Rs.
4662,2200000,0,0,0,0,1,500,2,878,4.1,Rs.
4663,16608483,0,0,0,0,3,20,2,19,3.4,$
4664,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
4665,16604911,0,0,0,0,2,20,2,237,4.6,$
4666,16659169,0,0,0,0,2,25,2,176,3.7,$
4667,18255631,0,0,0,0,1,120,4,16,2.6,$
4668,17606621,0,0,0,0,1,0,1,11,3.4,$
4669,16612028,0,0,0,0,1,20,2,56,4.1,$
4670,17452342,0,0,0,0,1,25,2,799,4.5,$
4671,16613059,0,0,0,0,2,30,3,193,2.4,$
4672,16613507,0,0,0,0,2,30,3,37,3.5,$
4673,17557488,0,0,0,0,3,10,1,41,3.6,$
4674,18182702,0,0,0,0,2,850,3,72,4.0,P
4675,16608864,0,0,0,0,1,20,2,21,3.2,$
4676,13231,0,0,0,0,2,1000,3,2510,4.8,Rs.
4677,16613649,0,0,0,0,2,30,3,381,4.4,$
4678,308188,0,0,0,0,1,150,1,8,3.0,Rs.
4679,18425748,0,0,0,0,2,300,1,2,0.0,Rs.
4680,18354624,1,0,0,0,1,250,1,4,3.1,Rs.
4681,308183,0,0,0,0,2,150,1,4,3.0,Rs.
4682,18336472,0,0,0,0,2,250,1,0,0.0,Rs.
4683,18224537,0,0,0,0,2,500,2,2,0.0,Rs.
4684,18287398,0,0,0,0,1,300,1,3,0.0,Rs.
4685,18163900,0,0,0,0,2,400,1,3,0.0,Rs.
4686,18418229,0,0,0,0,3,1000,3,0,0.0,Rs.
4687,18427205,0,0,0,0,1,200,1,1,0.0,Rs.
4688,18423135,0,0,0,0,1,500,2,1,0.0,Rs.
4689,18472605,0,0,0,0,1,250,1,0,0.0,Rs.
4690,18424902,0,0,0,0,1,100,1,0,0.0,Rs.
4691,18427209,0,0,0,0,1,200,1,1,0.0,Rs.
4692,18427218,0,0,0,0,1,300,1,1,0.0,Rs.
4693,18352684,0,0,0,0,1,50,1,0,0.0,Rs.
4694,18425738,0,0,0,0,1,350,1,0,0.0,Rs.
4695,313059,0,0,0,0,1,250,1,1,0.0,Rs.
4696,18425757,0,0,0,0,1,200,1,0,0.0,Rs.
4697,18472618,0,0,0,0,2,500,2,0,0.0,Rs.
4698,302283,0,0,0,0,1,1000,3,26,3.6,Rs.
4699,3549,0,1,0,0,1,2500,4,24,3.3,Rs.
4700,7353,0,0,0,0,5,400,1,11,2.7,Rs.
4701,7363,0,0,0,0,4,700,2,23,3.9,Rs.
4702,9145,0,1,0,0,3,800,2,22,3.0,Rs.
4703,7309,0,0,0,0,3,500,2,15,2.9,Rs.
4704,305201,0,0,0,0,1,300,1,17,3.2,Rs.
4705,7332,0,0,0,0,1,600,2,16,3.1,Rs.
4706,7315,0,1,0,0,2,950,2,17,2.8,Rs.
4707,5227,0,1,0,0,3,1500,3,9,2.7,Rs.
4708,4312,0,0,0,0,3,600,2,11,2.9,Rs.
4709,7366,0,1,0,0,4,1000,3,16,3.1,Rs.
4710,305180,0,0,0,0,1,400,1,12,3.1,Rs.
4711,4311,0,1,0,0,5,900,2,10,2.8,Rs.
4712,303958,0,0,0,0,3,500,2,8,3.1,Rs.
4713,18333396,0,0,0,0,2,450,1,6,2.9,Rs.
4714,18416830,0,0,0,0,1,450,1,3,0.0,Rs.
4715,4315,0,0,0,0,3,300,1,5,2.8,Rs.
4716,18311961,0,0,0,0,1,400,1,3,0.0,Rs.
4717,18356811,0,0,0,0,3,700,2,6,3.1,Rs.
4718,18358669,0,0,0,0,1,300,1,2,0.0,Rs.
4719,18425739,0,0,0,0,1,100,1,1,0.0,Rs.
4720,18279461,0,0,0,0,2,400,1,3,0.0,Rs.
4721,18425758,0,0,0,0,2,150,1,2,0.0,Rs.
4722,300259,0,0,0,0,1,200,1,7,2.8,Rs.
4723,18229077,0,0,0,0,1,300,1,2,0.0,Rs.
4724,18357566,0,0,0,0,2,200,1,2,0.0,Rs.
4725,309509,0,0,0,0,1,300,1,1,0.0,Rs.
4726,18354992,0,0,0,0,1,200,1,1,0.0,Rs.
4727,18424615,0,0,0,0,2,100,1,1,0.0,Rs.
4728,18358667,0,0,0,0,2,200,1,1,0.0,Rs.
4729,18440933,0,0,0,0,2,500,2,1,0.0,Rs.
4730,18354988,0,0,0,0,2,300,1,0,0.0,Rs.
4731,18425175,0,0,0,0,1,300,1,0,0.0,Rs.
4732,18425772,0,0,0,0,1,100,1,0,0.0,Rs.
4733,18354998,0,0,0,0,1,100,1,0,0.0,Rs.
4734,18472683,0,0,0,0,1,400,1,0,0.0,Rs.
4735,18227685,0,0,0,0,2,250,1,0,0.0,Rs.
4736,18425178,0,0,0,0,2,100,1,0,0.0,Rs.
4737,18025119,0,0,0,0,1,300,1,0,0.0,Rs.
4738,303599,0,0,0,0,2,300,1,251,3.9,Rs.
4739,309816,1,0,0,0,3,650,2,270,3.7,Rs.
4740,3492,0,0,0,0,3,600,2,301,3.9,Rs.
4741,680,0,0,0,0,3,350,1,251,2.2,Rs.
4742,566,1,0,0,0,2,700,2,196,3.8,Rs.
4743,9579,0,0,0,0,2,200,1,183,3.8,Rs.
4744,302655,1,0,0,0,2,600,2,146,3.6,Rs.
4745,311150,1,1,0,0,2,800,2,116,3.5,Rs.
4746,580,1,0,0,0,3,700,2,104,3.4,Rs.
4747,18361738,1,0,0,0,3,450,1,102,2.6,Rs.
4748,307283,1,0,0,0,1,600,2,75,3.6,Rs.
4749,9572,1,0,0,0,2,450,1,56,3.2,Rs.
4750,437,1,0,0,0,3,600,2,53,3.2,Rs.
4751,305581,1,0,0,0,3,700,2,49,3.4,Rs.
4752,18451576,0,0,0,0,3,600,2,33,3.3,Rs.
4753,9571,0,0,0,0,1,250,1,44,3.4,Rs.
4754,9906,0,0,0,0,2,550,2,40,3.3,Rs.
4755,1903,0,0,0,0,3,1000,3,36,3.2,Rs.
4756,3685,0,0,0,0,2,350,1,40,3.2,Rs.
4757,18303851,1,0,0,0,3,600,2,39,3.0,Rs.
4758,309609,0,0,0,0,2,550,2,22,3.2,Rs.
4759,308664,0,0,0,0,1,650,2,26,3.2,Rs.
4760,18133506,0,0,0,0,1,700,2,17,3.3,Rs.
4761,311014,0,0,0,0,1,200,1,3,0.0,Rs.
4762,9993,0,0,0,0,4,300,1,16,2.7,Rs.
4763,18317229,0,0,0,0,1,150,1,10,2.8,Rs.
4764,18446815,0,0,0,0,1,200,1,0,0.0,Rs.
4765,4325,1,0,0,0,1,350,1,11,2.4,Rs.
4766,18376487,0,0,0,0,1,400,1,10,3.2,Rs.
4767,18396545,0,0,0,0,2,250,1,14,3.2,Rs.
4768,302868,0,0,0,0,2,250,1,11,2.9,Rs.
4769,18281989,0,0,0,0,1,300,1,11,3.1,Rs.
4770,18025133,0,0,0,0,2,200,1,8,3.2,Rs.
4771,302938,0,0,0,0,1,150,1,9,3.1,Rs.
4772,9623,0,0,0,0,2,250,1,8,3.0,Rs.
4773,9992,0,0,0,0,1,400,1,14,2.9,Rs.
4774,18392883,0,0,0,0,2,250,1,3,0.0,Rs.
4775,9998,0,0,0,0,3,450,1,10,3.0,Rs.
4776,312594,0,0,0,0,2,600,2,8,2.8,Rs.
4777,312372,0,0,0,0,2,350,1,12,3.2,Rs.
4778,7713,1,1,0,0,4,2000,4,1821,4.1,Rs.
4779,312476,0,0,0,0,2,1300,3,1636,4.4,Rs.
4780,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
4781,306407,0,1,0,0,3,700,2,1526,4.2,Rs.
4782,18357911,0,1,0,0,3,2000,4,501,4.1,Rs.
4783,18398618,1,1,0,0,3,800,2,303,3.9,Rs.
4784,3719,1,1,0,0,2,2500,4,984,3.7,Rs.
4785,306198,0,1,0,0,2,2500,4,609,4.4,Rs.
4786,18429166,0,1,0,0,5,1200,3,146,4.4,Rs.
4787,312603,0,0,0,0,4,2200,4,2589,3.9,Rs.
4788,55,1,1,0,0,2,1100,3,2639,3.9,Rs.
4789,2742,0,0,0,0,1,6500,4,2826,4.4,Rs.
4790,310776,1,1,0,0,6,1400,3,826,4.1,Rs.
4791,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
4792,309339,0,1,0,0,5,1500,3,1317,3.8,Rs.
4793,6144,1,1,0,0,3,700,2,1384,4.1,Rs.
4794,3192,0,0,0,0,4,1500,3,2777,4.4,Rs.
4795,301700,0,0,0,0,3,600,2,3986,4.3,Rs.
4796,301489,0,0,0,0,2,1600,3,3164,4.1,Rs.
4797,3077,0,0,0,0,4,1500,3,2514,4.1,Rs.
4798,2674,0,1,0,0,2,3600,4,139,3.7,Rs.
4799,18421051,0,1,0,0,1,1600,3,64,4.4,Rs.
4800,2694,0,1,0,0,2,6000,4,183,3.9,Rs.
4801,308537,0,0,0,0,2,200,1,154,3.8,Rs.
4802,302742,0,0,0,0,1,450,1,162,3.7,Rs.
4803,2681,0,1,0,0,1,5000,4,134,3.8,Rs.
4804,2688,0,0,0,0,1,2500,4,79,3.8,Rs.
4805,2684,0,0,0,0,2,1000,3,65,3.7,Rs.
4806,307696,0,0,0,0,1,550,2,53,3.1,Rs.
4807,3948,0,1,0,0,2,4200,4,64,3.6,Rs.
4808,307692,0,0,0,0,3,200,1,25,3.6,Rs.
4809,307694,0,0,0,0,2,500,2,19,3.2,Rs.
4810,2683,0,0,0,0,1,4100,4,42,3.5,Rs.
4811,5784,0,0,0,0,2,400,1,39,3.3,Rs.
4812,307693,0,0,0,0,2,500,2,19,2.7,Rs.
4813,5783,0,0,0,0,1,300,1,39,3.5,Rs.
4814,307695,0,0,0,0,1,400,1,13,3.3,Rs.
4815,18312443,0,0,0,0,3,2000,4,5,3.1,Rs.
4816,4496,0,0,0,0,2,5000,4,15,3.1,Rs.
4817,311546,0,0,0,0,3,800,2,3,0.0,Rs.
4818,18345751,1,0,0,0,4,800,2,89,3.7,Rs.
4819,301328,1,0,0,0,3,500,2,114,2.6,Rs.
4820,305147,0,0,0,0,1,800,2,112,3.4,Rs.
4821,3383,0,0,0,0,1,750,2,104,3.4,Rs.
4822,18402768,1,0,0,0,2,800,2,49,3.8,Rs.
4823,306319,1,0,0,0,3,700,2,157,3.3,Rs.
4824,9890,0,0,0,0,2,150,1,109,3.9,Rs.
4825,18466435,1,0,0,0,2,700,2,24,4.0,Rs.
4826,305684,1,0,0,0,2,350,1,68,3.8,Rs.
4827,652,0,0,0,0,1,750,2,76,2.6,Rs.
4828,306247,1,0,0,0,4,500,2,87,2.8,Rs.
4829,7316,1,1,0,0,2,1500,3,104,3.1,Rs.
4830,18451269,1,0,0,0,6,1000,3,24,3.8,Rs.
4831,5267,0,0,0,0,1,350,1,95,3.5,Rs.
4832,18306545,1,0,0,0,2,1100,3,56,3.8,Rs.
4833,310259,1,0,0,0,2,300,1,65,3.5,Rs.
4834,18359259,1,0,0,0,1,200,1,30,3.6,Rs.
4835,310502,1,0,0,0,2,700,2,82,2.3,Rs.
4836,18430873,0,0,0,0,2,300,1,23,3.7,Rs.
4837,3156,1,0,0,0,2,400,1,65,3.3,Rs.
4838,553,0,0,0,0,7,600,2,472,3.8,Rs.
4839,570,1,1,0,0,3,1800,3,601,3.7,Rs.
4840,4268,1,0,0,0,2,400,1,561,4.1,Rs.
4841,60,0,1,0,0,2,900,2,600,3.2,Rs.
4842,3568,0,0,0,0,1,1600,3,496,3.0,Rs.
4843,312567,1,1,0,0,4,1650,3,460,4.0,Rs.
4844,9706,1,1,0,0,2,1200,3,386,3.6,Rs.
4845,1507,1,0,0,0,3,350,1,460,3.8,Rs.
4846,1395,1,0,0,0,3,1000,3,390,3.7,Rs.
4847,305646,1,0,0,0,2,550,2,372,4.2,Rs.
4848,760,1,1,0,0,1,2000,4,354,3.8,Rs.
4849,306,1,0,0,0,2,600,2,308,3.7,Rs.
4850,576,1,1,0,0,3,800,2,338,3.7,Rs.
4851,491,1,0,0,0,8,550,2,269,3.7,Rs.
4852,18254518,0,1,0,0,3,1800,3,238,3.8,Rs.
4853,304735,0,0,0,0,2,800,2,304,3.7,Rs.
4854,310816,1,1,0,0,2,900,2,306,3.8,Rs.
4855,3039,1,0,0,0,2,900,2,303,3.8,Rs.
4856,18161723,1,1,0,0,1,1700,3,242,4.1,Rs.
4857,3338,0,0,0,0,1,200,1,352,4.1,Rs.
4858,7713,1,1,0,0,4,2000,4,1821,4.1,Rs.
4859,312476,0,0,0,0,2,1300,3,1636,4.4,Rs.
4860,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
4861,306407,0,1,0,0,3,700,2,1526,4.2,Rs.
4862,18357911,0,1,0,0,3,2000,4,501,4.1,Rs.
4863,18398618,1,1,0,0,3,800,2,303,3.9,Rs.
4864,3719,1,1,0,0,2,2500,4,984,3.7,Rs.
4865,306198,0,1,0,0,2,2500,4,609,4.4,Rs.
4866,18429166,0,1,0,0,5,1200,3,146,4.4,Rs.
4867,312603,0,0,0,0,4,2200,4,2589,3.9,Rs.
4868,55,1,1,0,0,2,1100,3,2639,3.9,Rs.
4869,2742,0,0,0,0,1,6500,4,2826,4.4,Rs.
4870,310776,1,1,0,0,6,1400,3,826,4.1,Rs.
4871,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
4872,309339,0,1,0,0,5,1500,3,1317,3.8,Rs.
4873,6144,1,1,0,0,3,700,2,1384,4.1,Rs.
4874,3192,0,0,0,0,4,1500,3,2777,4.4,Rs.
4875,301700,0,0,0,0,3,600,2,3986,4.3,Rs.
4876,301489,0,0,0,0,2,1600,3,3164,4.1,Rs.
4877,3077,0,0,0,0,4,1500,3,2514,4.1,Rs.
4878,7561,0,0,0,0,2,200,1,12,3.0,Rs.
4879,6202,0,0,0,0,1,300,1,13,2.9,Rs.
4880,305123,0,0,0,0,2,600,2,13,3.2,Rs.
4881,6203,0,0,0,0,3,500,2,8,2.8,Rs.
4882,300888,0,0,0,0,1,150,1,7,2.9,Rs.
4883,18337762,0,0,0,0,1,200,1,1,0.0,Rs.
4884,18471330,0,0,0,0,1,400,1,1,0.0,Rs.
4885,18419886,0,0,0,0,1,200,1,2,0.0,Rs.
4886,6269,0,0,0,0,1,250,1,2,0.0,Rs.
4887,8987,0,0,0,0,1,200,1,2,0.0,Rs.
4888,18391691,0,0,0,0,2,300,1,2,0.0,Rs.
4889,9879,0,0,0,0,1,150,1,2,0.0,Rs.
4890,18355127,0,0,0,0,1,400,1,0,0.0,Rs.
4891,18472678,0,0,0,0,1,300,1,0,0.0,Rs.
4892,18357956,0,0,0,0,1,500,2,0,0.0,Rs.
4893,18444040,0,0,0,0,1,300,1,0,0.0,Rs.
4894,18472675,0,0,0,0,2,150,1,0,0.0,Rs.
4895,18312639,0,0,0,0,1,300,1,0,0.0,Rs.
4896,18337895,0,0,0,0,1,300,1,0,0.0,Rs.
4897,18423145,0,0,0,0,1,400,1,0,0.0,Rs.
4898,3425,0,1,0,0,3,2000,4,203,3.8,Rs.
4899,308195,1,1,0,0,2,1800,3,148,3.5,Rs.
4900,18221038,0,1,0,0,2,2000,4,79,4.0,Rs.
4901,154,1,0,0,0,4,500,2,188,3.7,Rs.
4902,309576,0,0,0,0,1,600,2,157,3.9,Rs.
4903,301422,0,1,0,0,1,3200,4,147,3.7,Rs.
4904,303574,1,0,0,0,6,650,2,120,2.5,Rs.
4905,1397,1,0,0,0,4,700,2,98,3.4,Rs.
4906,4624,0,0,0,0,2,800,2,89,3.3,Rs.
4907,6271,0,0,0,0,1,400,1,79,3.7,Rs.
4908,18361747,0,0,0,0,3,800,2,34,3.6,Rs.
4909,307223,0,0,0,0,2,300,1,58,3.6,Rs.
4910,305604,1,0,0,0,4,500,2,66,3.2,Rs.
4911,658,0,0,0,0,1,450,1,52,2.3,Rs.
4912,3493,0,0,0,0,3,450,1,49,2.9,Rs.
4913,3494,0,1,0,0,3,850,2,55,2.5,Rs.
4914,3239,0,1,0,0,3,3000,4,50,3.3,Rs.
4915,18438416,1,0,0,0,7,1000,3,25,3.8,Rs.
4916,313280,0,0,0,0,1,300,1,26,3.6,Rs.
4917,300642,0,0,0,0,3,800,2,29,3.6,Rs.
4918,16604370,0,0,0,0,3,20,2,351,3.7,$
4919,16643459,0,0,0,0,2,25,2,6,3.0,$
4920,18185059,0,0,0,0,4,800,3,29,3.6,P
4921,18385186,1,0,0,0,2,600,2,317,4.4,Rs.
4922,2200000,0,0,0,0,1,500,2,878,4.1,Rs.
4923,16608483,0,0,0,0,3,20,2,19,3.4,$
4924,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
4925,16604911,0,0,0,0,2,20,2,237,4.6,$
4926,16659169,0,0,0,0,2,25,2,176,3.7,$
4927,18255631,0,0,0,0,1,120,4,16,2.6,$
4928,17606621,0,0,0,0,1,0,1,11,3.4,$
4929,16612028,0,0,0,0,1,20,2,56,4.1,$
4930,17452342,0,0,0,0,1,25,2,799,4.5,$
4931,16613059,0,0,0,0,2,30,3,193,2.4,$
4932,16613507,0,0,0,0,2,30,3,37,3.5,$
4933,17557488,0,0,0,0,3,10,1,41,3.6,$
4934,18182702,0,0,0,0,2,850,3,72,4.0,P
4935,16608864,0,0,0,0,1,20,2,21,3.2,$
4936,13231,0,0,0,0,2,1000,3,2510,4.8,Rs.
4937,16613649,0,0,0,0,2,30,3,381,4.4,$
4938,18180072,0,0,0,0,1,100,1,0,0.0,Rs.
4939,18358663,0,0,0,0,1,150,1,0,0.0,Rs.
4940,18416845,0,0,0,0,1,350,1,0,0.0,Rs.
4941,18427203,0,0,0,0,3,600,2,0,0.0,Rs.
4942,18357541,0,0,0,0,1,300,1,0,0.0,Rs.
4943,18416842,0,0,0,0,1,350,1,0,0.0,Rs.
4944,18313112,0,1,0,0,3,1000,3,0,0.0,Rs.
4945,18403469,0,0,0,0,1,500,2,0,0.0,Rs.
4946,18489807,0,0,0,0,3,300,1,0,0.0,Rs.
4947,305181,0,0,0,0,2,150,1,0,0.0,Rs.
4948,18358665,0,0,0,0,3,1000,3,0,0.0,Rs.
4949,18489805,0,0,0,0,2,200,1,1,0.0,Rs.
4950,311666,0,0,0,0,2,500,2,0,0.0,Rs.
4951,312970,0,0,0,0,1,300,1,0,0.0,Rs.
4952,18415377,0,0,0,0,1,150,1,0,0.0,Rs.
4953,18358661,0,0,0,0,1,350,1,0,0.0,Rs.
4954,18414467,0,0,0,0,1,100,1,0,0.0,Rs.
4955,18414511,0,0,0,0,2,350,1,0,0.0,Rs.
4956,18489534,0,0,0,0,1,250,1,0,0.0,Rs.
4957,18356819,0,0,0,0,3,250,1,0,0.0,Rs.
4958,7713,1,1,0,0,4,2000,4,1821,4.1,Rs.
4959,312476,0,0,0,0,2,1300,3,1636,4.4,Rs.
4960,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
4961,306407,0,1,0,0,3,700,2,1526,4.2,Rs.
4962,18357911,0,1,0,0,3,2000,4,501,4.1,Rs.
4963,18398618,1,1,0,0,3,800,2,303,3.9,Rs.
4964,3719,1,1,0,0,2,2500,4,984,3.7,Rs.
4965,306198,0,1,0,0,2,2500,4,609,4.4,Rs.
4966,18429166,0,1,0,0,5,1200,3,146,4.4,Rs.
4967,312603,0,0,0,0,4,2200,4,2589,3.9,Rs.
4968,55,1,1,0,0,2,1100,3,2639,3.9,Rs.
4969,2742,0,0,0,0,1,6500,4,2826,4.4,Rs.
4970,310776,1,1,0,0,6,1400,3,826,4.1,Rs.
4971,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
4972,309339,0,1,0,0,5,1500,3,1317,3.8,Rs.
4973,6144,1,1,0,0,3,700,2,1384,4.1,Rs.
4974,3192,0,0,0,0,4,1500,3,2777,4.4,Rs.
4975,301700,0,0,0,0,3,600,2,3986,4.3,Rs.
4976,301489,0,0,0,0,2,1600,3,3164,4.1,Rs.
4977,3077,0,0,0,0,4,1500,3,2514,4.1,Rs.
4978,7713,1,1,0,0,4,2000,4,1821,4.1,Rs.
4979,312476,0,0,0,0,2,1300,3,1636,4.4,Rs.
4980,1777,0,0,0,0,3,800,2,3530,4.3,Rs.
4981,306407,0,1,0,0,3,700,2,1526,4.2,Rs.
4982,18357911,0,1,0,0,3,2000,4,501,4.1,Rs.
4983,18398618,1,1,0,0,3,800,2,303,3.9,Rs.
4984,3719,1,1,0,0,2,2500,4,984,3.7,Rs.
4985,306198,0,1,0,0,2,2500,4,609,4.4,Rs.
4986,18429166,0,1,0,0,5,1200,3,146,4.4,Rs.
4987,312603,0,0,0,0,4,2200,4,2589,3.9,Rs.
4988,55,1,1,0,0,2,1100,3,2639,3.9,Rs.
4989,2742,0,0,0,0,1,6500,4,2826,4.4,Rs.
4990,310776,1,1,0,0,6,1400,3,826,4.1,Rs.
4991,8621,0,0,0,0,5,1000,3,1653,4.1,Rs.
4992,309339,0,1,0,0,5,1500,3,1317,3.8,Rs.
4993,6144,1,1,0,0,3,700,2,1384,4.1,Rs.
4994,3192,0,0,0,0,4,1500,3,2777,4.4,Rs.
4995,301700,0,0,0,0,3,600,2,3986,4.3,Rs.
4996,301489,0,0,0,0,2,1600,3,3164,4.1,Rs.
4997,3077,0,0,0,0,4,1500,3,2514,4.1,Rs.
4998,303423,1,0,0,0,3,400,1,75,2.8,Rs.
4999,18261723,0,0,0,0,2,400,1,78,3.3,Rs.
5000,18455531,1,0,0,0,3,850,2,50,3.9,Rs.
5001,308286,1,0,0,0,2,700,2,93,3.2,Rs.
5002,18365877,1,0,0,0,1,600,2,61,3.6,Rs.
5003,7654,0,0,0,0,1,150,1,82,3.6,Rs.
5004,18357542,1,0,0,0,2,700,2,55,3.8,Rs.
5005,18375421,1,0,0,0,2,800,2,34,3.5,Rs.
5006,18428394,1,0,0,0,3,450,1,18,2.3,Rs.
5007,313398,1,0,0,0,2,150,1,62,3.3,Rs.
5008,18458339,1,0,0,0,4,950,2,41,3.7,Rs.
5009,7658,0,0,0,0,3,350,1,52,3.5,Rs.
5010,18272382,1,0,0,0,2,700,2,34,3.0,Rs.
5011,311609,0,0,0,0,2,350,1,51,3.3,Rs.
5012,650,0,0,0,0,1,450,1,52,2.5,Rs.
5013,5135,1,0,0,0,3,650,2,68,2.7,Rs.
5014,304302,1,0,0,0,2,700,2,60,3.5,Rs.
5015,305162,1,0,0,0,3,800,2,50,3.4,Rs.
5016,18238307,1,0,0,0,1,200,1,45,3.4,Rs.
5017,18353692,1,0,0,0,2,350,1,37,3.3,Rs.
5018,16604370,0,0,0,0,3,20,2,351,3.7,$
5019,16643459,0,0,0,0,2,25,2,6,3.0,$
5020,18185059,0,0,0,0,4,800,3,29,3.6,P
5021,18385186,1,0,0,0,2,600,2,317,4.4,Rs.
5022,2200000,0,0,0,0,1,500,2,878,4.1,Rs.
5023,16608483,0,0,0,0,3,20,2,19,3.4,$
5024,18400530,0,0,0,0,3,150000,3,22,4.2,IDR
5025,16604911,0,0,0,0,2,20,2,237,4.6,$
5026,16659169,0,0,0,0,2,25,2,176,3.7,$
5027,18255631,0,0,0,0,1,120,4,16,2.6,$
5028,17606621,0,0,0,0,1,0,1,11,3.4,$
5029,16612028,0,0,0,0,1,20,2,56,4.1,$
5030,17452342,0,0,0,0,1,25,2,799,4.5,$
